,Parcel,Neighborhood,Address,location,point,latitude,longitude,altitude
259,4335003014,Beverly Grove,"109 N La Peer Dr, Los Angeles, CA 90048","109 N La Peer Dr, Los Angeles, CA 90048, USA","(34.0755819, -118.3870534, 0.0)",34.0755819,-118.3870534,0.0
260,4335010014,Beverly Grove,"143 S La Peer Dr, Los Angeles, CA 90048","143 S La Peer Dr, Los Angeles, CA 90048, USA","(34.0740483, -118.3870306, 0.0)",34.0740483,-118.3870306,0.0
261,4335014017,Beverly Grove,"319 S La Peer Dr, Los Angeles, CA 90048","319 S La Peer Dr, West Hollywood, CA 90048, USA","(34.0730373, -118.3870762, 0.0)",34.0730373,-118.3870762,0.0
262,5511003018,Beverly Grove,"122 N Laurel Ave, Los Angeles, CA 90048","122 N Laurel Ave, Los Angeles, CA 90048, USA","(34.0751312, -118.3645287, 0.0)",34.0751312,-118.3645287,0.0
263,5514006051,Beverly Grove,"411 N Laurel Ave, Los Angeles, CA 90048","411 N Laurel Ave, Los Angeles, CA 90048, USA","(34.0784851, -118.365031, 0.0)",34.0784851,-118.365031,0.0
264,5088007012,Beverly Grove,"6520 Moore Dr, Los Angeles, CA 90048","6520 Moore Dr, Los Angeles, CA 90048, USA","(34.0598453, -118.3719258, 0.0)",34.0598453,-118.3719258,0.0
265,5088007020,Beverly Grove,"6525 W Olympic Blvd, Los Angeles, CA 90048","6525 W Olympic Blvd, Los Angeles, CA 90048, USA","(34.0594278, -118.3721543, 0.0)",34.0594278,-118.3721543,0.0
266,5088006026,Beverly Grove,"6649 W Olympic Blvd, Los Angeles, CA 90048","6649 W Olympic Blvd, Los Angeles, CA 90048, USA","(34.059646, -118.3741991, 0.0)",34.059646,-118.3741991,0.0
267,5514002049,Beverly Grove,"441 N Orlando Ave, Los Angeles, CA 90048","441 N Orlando Ave, Los Angeles, CA 90048, USA","(34.0792582, -118.3734274, 0.0)",34.0792582,-118.3734274,0.0
268,5514003002,Beverly Grove,"462 N Orlando Ave, Los Angeles, CA 90048","462 N Orlando Ave, West Hollywood, CA 90048, USA","(34.0798753, -118.3728796, 0.0)",34.0798753,-118.3728796,0.0
269,5085007004,Beverly Grove,"1022 Hauser Blvd, Los Angeles, CA 90019","1022 Hauser Blvd, Los Angeles, CA 90019, USA","(34.0566068, -118.3535798, 0.0)",34.0566068,-118.3535798,0.0
270,5085031038,Beverly Grove,"1301 Hauser Blvd, Los Angeles, CA 90019","1301 Hauser Blvd, Los Angeles, CA 90019, USA","(34.0511602, -118.3560623, 0.0)",34.0511602,-118.3560623,0.0
271,5085020030,Beverly Grove,"1211 Masselin Ave, Los Angeles, CA 90019","1211 Masselin Ave, Los Angeles, CA 90019, USA","(34.05302700000001, -118.357133, 0.0)",34.05302700000001,-118.357133,0.0
272,5085020036,Beverly Grove,"1243 Masselin Ave, Los Angeles, CA 90019","1243 Masselin Ave, Los Angeles, CA 90019, USA","(34.0522433, -118.3574569, 0.0)",34.0522433,-118.3574569,0.0
273,5085008002,Beverly Grove,"1042 S Ridgeley Dr, Los Angeles, CA 90019","1042 S Ridgeley Dr, Los Angeles, CA 90019, USA","(34.0560962, -118.3526201, 0.0)",34.0560962,-118.3526201,0.0
274,5087019033,Beverly Grove,"1024 Stearns Dr, Los Angeles, CA 90035","1024 Stearns Dr, Los Angeles, CA 90035, USA","(34.0578917, -118.368231, 0.0)",34.0578917,-118.368231,0.0
275,5087018006,Beverly Grove,"1035 Stearns Dr, Los Angeles, CA 90035","1035 Stearns Dr, Los Angeles, CA 90035, USA","(34.0577318, -118.3688685, 0.0)",34.0577318,-118.3688685,0.0
276,5087018010,Beverly Grove,"1053 Stearns Dr, Los Angeles, CA 90035","1053 Stearns Dr, Los Angeles, CA 90035, USA","(34.0572352, -118.3690983, 0.0)",34.0572352,-118.3690983,0.0
277,5087017002,Beverly Grove,"1111 Stearns Dr, Los Angeles, CA 90035","1111 Stearns Dr, Los Angeles, CA 90035, USA","(34.05606, -118.3696449, 0.0)",34.05606,-118.3696449,0.0
278,5525014015,Beverly Grove,"7215 Clinton St, Los Angeles, CA 90036","7215 Clinton St, Los Angeles, CA 90036, USA","(34.0820244, -118.3467898, 0.0)",34.0820244,-118.3467898,0.0
279,5089021023,Beverly Grove,"840 S Cloverdale Ave, Los Angeles, CA 90036","840 S Cloverdale Ave, Los Angeles, CA 90036, USA","(34.0594364, -118.3470434, 0.0)",34.0594364,-118.3470434,0.0
280,5526027022,Beverly Grove,"542 N Curson Ave, Los Angeles, CA 90036","542 N Curson Ave, Los Angeles, CA 90036, USA","(34.0815379, -118.355081, 0.0)",34.0815379,-118.355081,0.0
281,5526021018,Beverly Grove,"612 N Fuller Ave, Los Angeles, CA 90036","612 N Fuller Ave, Los Angeles, CA 90036, USA","(34.0822814, -118.3495506, 0.0)",34.0822814,-118.3495506,0.0
282,5512018032,Beverly Grove,"110 S Fuller Ave, Los Angeles, CA 90036","110 S Fuller Ave, Los Angeles, CA 90036, USA","(34.0731352, -118.3495066, 0.0)",34.0731352,-118.3495066,0.0
283,5512015008,Beverly Grove,"137 S Fuller Ave, Los Angeles, CA 90036","137 S Fuller Ave, Los Angeles, CA 90036, USA","(34.0724266, -118.3501001, 0.0)",34.0724266,-118.3501001,0.0
284,5512006010,Beverly Grove,"137 N Gardner St, Los Angeles, CA 90036","137 N Gardner St, Los Angeles, CA 90036, USA","(34.0746592, -118.3534807, 0.0)",34.0746592,-118.3534807,0.0
285,5512008026,Beverly Grove,"140 N Gardner St, Los Angeles, CA 90036","140 N Gardner St, Los Angeles, CA 90036, USA","(34.0747994, -118.3529413, 0.0)",34.0747994,-118.3529413,0.0
286,5512006009,Beverly Grove,"141 N Gardner St, Los Angeles, CA 90036","141 N Gardner St, Los Angeles, CA 90036, USA","(34.0748084, -118.353527, 0.0)",34.0748084,-118.353527,0.0
287,5512007016,Beverly Grove,"181 S Gardner St, Los Angeles, CA 90036","181 S Gardner St, Los Angeles, CA 90036, USA","(34.0711819, -118.3534847, 0.0)",34.0711819,-118.3534847,0.0
288,5086020019,Beverly Grove,"842 S Ogden Dr, Los Angeles, CA 90036","842 S Ogden Dr, Los Angeles, CA 90036, USA","(34.0596168, -118.3606931, 0.0)",34.0596168,-118.3606931,0.0
289,5086019012,Beverly Grove,"912 S Ogden Dr, Los Angeles, CA 90036","912 S Ogden Dr, Los Angeles, CA 90036, USA","(34.0592223, -118.3608305, 0.0)",34.0592223,-118.3608305,0.0
290,5526022012,Beverly Grove,"521 N Poinsettia Pl, Los Angeles, CA 90036","521 N Poinsettia Pl, Los Angeles, CA 90036, USA","(34.0809302, -118.3489323, 0.0)",34.0809302,-118.3489323,0.0
291,5089012001,Beverly Grove,"802 S Spaulding Ave, Los Angeles, CA 90036","802 S Spaulding Ave, Los Angeles, CA 90036, USA","(34.0606056, -118.3581829, 0.0)",34.0606056,-118.3581829,0.0
292,5089012002,Beverly Grove,"806 S Spaulding Ave, Los Angeles, CA 90036","806 S Spaulding Ave, Los Angeles, CA 90036, USA","(34.0604957, -118.3582627, 0.0)",34.0604957,-118.3582627,0.0
293,5089012004,Beverly Grove,"816 S Spaulding Ave, Los Angeles, CA 90036","816 S Spaulding Ave, Los Angeles, CA 90036, USA","(34.06024, -118.3583654, 0.0)",34.06024,-118.3583654,0.0
294,5086024002,Beverly Grove,"907 S Spaulding Ave, Los Angeles, CA 90036","907 S Spaulding Ave, Los Angeles, CA 90036, USA","(34.0589141, -118.3595073, 0.0)",34.0589141,-118.3595073,0.0
295,5089012016,Beverly Grove,"912 S Spaulding Ave, Los Angeles, CA 90036","912 S Spaulding Ave, Los Angeles, CA 90036, USA","(34.0586578, -118.3590988, 0.0)",34.0586578,-118.3590988,0.0
296,5089015010,Beverly Grove,"908 S Stanley Ave, Los Angeles, CA 90036","908 S Stanley Ave, Los Angeles, CA 90036, USA","(34.0586806, -118.3572838, 0.0)",34.0586806,-118.3572838,0.0
297,5512010003,Beverly Grove,"167 S Vista St, Los Angeles, CA 90036","167 S Vista St, Los Angeles, CA 90036, USA","(34.071602, -118.352502, 0.0)",34.071602,-118.352502,0.0
298,5511036003,Beverly Grove,"8113 W 4th St, Los Angeles, CA 90048","8113 W 4th St, Los Angeles, CA 90048, USA","(34.0706134, -118.3658074, 0.0)",34.0706134,-118.3658074,0.0
299,5511036013,Beverly Grove,"8153 W 4th St, Los Angeles, CA 90048","8153 W 4th St, Los Angeles, CA 90048, USA","(34.0707605, -118.3671275, 0.0)",34.0707605,-118.3671275,0.0
300,5511042028,Beverly Grove,"8240 W 4th St, Los Angeles, CA 90048","8240 W 4th St, Los Angeles, CA 90048, USA","(34.0705272, -118.3688664, 0.0)",34.0705272,-118.3688664,0.0
301,5511034012,Beverly Grove,"8357 W 4th St, Los Angeles, CA 90048","8357 W 4th St, Los Angeles, CA 90048, USA","(34.0713578, -118.372244, 0.0)",34.0713578,-118.372244,0.0
302,5511034014,Beverly Grove,"8367 W 4th St, Los Angeles, CA 90048","8367 W 4th St, Los Angeles, CA 90048, USA","(34.0713986, -118.37256, 0.0)",34.0713986,-118.37256,0.0
303,5510008013,Beverly Grove,"6507 W 5th St, Los Angeles, CA 90048","6507 W 5th St, Los Angeles, CA 90048, USA","(34.0685624, -118.3696872, 0.0)",34.0685624,-118.3696872,0.0
304,5510014034,Beverly Grove,"6610 W 5th St, Los Angeles, CA 90048","6610 W 5th St, Los Angeles, CA 90048, USA","(34.0683314, -118.3712362, 0.0)",34.0683314,-118.3712362,0.0
305,5510014026,Beverly Grove,"6650 W 5th St, Los Angeles, CA 90048","6650 W 5th St, Los Angeles, CA 90048, USA","(34.0684388, -118.3725591, 0.0)",34.0684388,-118.3725591,0.0
306,5088017035,Beverly Grove,"6131 Barrows Dr, Los Angeles, CA 90048","6131 Barrows Dr, Los Angeles, CA 90048, USA","(34.0604406, -118.3639521, 0.0)",34.0604406,-118.3639521,0.0
307,5088017034,Beverly Grove,"6135 Barrows Dr, Los Angeles, CA 90048","6135 Barrows Dr, Los Angeles, CA 90048, USA","(34.0604799, -118.3641186, 0.0)",34.0604799,-118.3641186,0.0
308,5088004044,Beverly Grove,"6144 Barrows Dr, Los Angeles, CA 90048","6144 Barrows Dr, Los Angeles, CA 90048, USA","(34.0600455, -118.3645748, 0.0)",34.0600455,-118.3645748,0.0
309,5510003022,Beverly Grove,"6570 Colgate Ave, Los Angeles, CA 90048","6570 Colgate Ave, West Hollywood, CA 90048, USA","(34.0697657, -118.369821, 0.0)",34.0697657,-118.369821,0.0
310,5510003021,Beverly Grove,"6576 Colgate Ave, Los Angeles, CA 90048","6576 Colgate Ave, Los Angeles, CA 90048, USA","(34.0698019, -118.370007, 0.0)",34.0698019,-118.370007,0.0
311,5510004020,Beverly Grove,"6680 Colgate Ave, Los Angeles, CA 90048","6680 Colgate Ave, Los Angeles, CA 90048, USA","(34.0701758, -118.3732904, 0.0)",34.0701758,-118.3732904,0.0
312,5514007021,Beverly Grove,"321 N Crescent Heights Blvd, Los Angeles, CA 90048","321 N Crescent Heights Blvd, Los Angeles, CA 90048, USA","(34.0767999, -118.3661713, 0.0)",34.0767999,-118.3661713,0.0
313,5514006017,Beverly Grove,"449 N Crescent Heights Blvd, Los Angeles, CA 90048","449 N Crescent Heights Blvd, Los Angeles, CA 90048, USA","(34.0795585, -118.3661754, 0.0)",34.0795585,-118.3661754,0.0
314,5514002028,Beverly Grove,"401 N Croft Ave, Los Angeles, CA 90048","401 N Croft Ave, Los Angeles, CA 90048, USA","(34.0783049, -118.3745232, 0.0)",34.0783049,-118.3745232,0.0
315,5514002027,Beverly Grove,"411 N Croft Ave, Los Angeles, CA 90048","411 N Croft Ave, Los Angeles, CA 90048, USA","(34.0784362, -118.3744775, 0.0)",34.0784362,-118.3744775,0.0
316,5514002026,Beverly Grove,"415 N Croft Ave, Los Angeles, CA 90048","415 N Croft Ave, Los Angeles, CA 90048, USA","(34.0785439, -118.3745216, 0.0)",34.0785439,-118.3745216,0.0
317,5088016029,Beverly Grove,"6225 Del Valle Dr, Los Angeles, CA 90048","6225 Del Valle Dr, Los Angeles, CA 90048, USA","(34.061508, -118.3644856, 0.0)",34.061508,-118.3644856,0.0
318,5510002007,Beverly Grove,"6331 Drexel Ave, Los Angeles, CA 90048","6331 Drexel Ave, Los Angeles, CA 90048, USA","(34.068943, -118.3656238, 0.0)",34.068943,-118.3656238,0.0
319,5510003010,Beverly Grove,"6447 Drexel Ave, Los Angeles, CA 90048","6447 Drexel Ave, Los Angeles, CA 90048, USA","(34.0693232, -118.3690503, 0.0)",34.0693232,-118.3690503,0.0
320,5510008037,Beverly Grove,"6530 Drexel Ave, Los Angeles, CA 90048","6530 Drexel Ave, Los Angeles, CA 90048, USA","(34.0690326, -118.3704399, 0.0)",34.0690326,-118.3704399,0.0
321,5527035001,Beverly Grove,"366 N Edinburgh Ave, Los Angeles, CA 90048","366 N Edinburgh Ave, Los Angeles, CA 90048, USA","(34.0780349, -118.363478, 0.0)",34.0780349,-118.363478,0.0
322,5527032013,Beverly Grove,"404 N Edinburgh Ave, Los Angeles, CA 90048","404 N Edinburgh Ave, Los Angeles, CA 90048, USA","(34.0783536, -118.3634753, 0.0)",34.0783536,-118.3634753,0.0
323,5514006006,Beverly Grove,"438 N Kilkea Dr, Los Angeles, CA 90048","438 N Kilkea Dr, Los Angeles, CA 90048, USA","(34.0792835, -118.3666275, 0.0)",34.0792835,-118.3666275,0.0
324,5514005044,Beverly Grove,"445 N Kilkea Dr, Los Angeles, CA 90048","445 N Kilkea Dr, West Hollywood, CA 90048, USA","(34.0794357, -118.367205, 0.0)",34.0794357,-118.367205,0.0
325,5511021002,Beverly Grove,"104 S Kilkea Dr, Los Angeles, CA 90048","104 S Kilkea Dr, Los Angeles, CA 90048, USA","(34.0740054, -118.3666254, 0.0)",34.0740054,-118.3666254,0.0
326,5514003021,Beverly Grove,"441 N Kings Rd, Los Angeles, CA 90048","441 N Kings Rd, Los Angeles, CA 90048, USA","(34.0792749, -118.3724321, 0.0)",34.0792749,-118.3724321,0.0
327,4335002009,Beverly Grove,"118 N La Peer Dr, Los Angeles, CA 90048","118 N La Peer Dr, Los Angeles, CA 90048, USA","(34.0758535, -118.3865285, 0.0)",34.0758535,-118.3865285,0.0
328,5511004011,Beverly Grove,"101 N Laurel Ave, Los Angeles, CA 90048","101 N Laurel Ave, Los Angeles, CA 90048, USA","(34.0744357, -118.3650788, 0.0)",34.0744357,-118.3650788,0.0
329,5510018014,Beverly Grove,"6227 Lindenhurst Ave, Los Angeles, CA 90048","6227 Lindenhurst Ave, Los Angeles, CA 90036, USA","(34.0662368, -118.3641145, 0.0)",34.0662368,-118.3641145,0.0
330,5510018017,Beverly Grove,"6241 Lindenhurst Ave, Los Angeles, CA 90048","6241 Lindenhurst Ave, Los Angeles, CA 90048, USA","(34.0664856, -118.3646063, 0.0)",34.0664856,-118.3646063,0.0
331,5510015001,Beverly Grove,"6601 Lindenhurst Ave, Los Angeles, CA 90048","6601 Lindenhurst Ave, West Hollywood, CA 90048, USA","(34.0672138, -118.3711128, 0.0)",34.0672138,-118.3711128,0.0
332,5510018025,Beverly Grove,"6206 Maryland Dr, Los Angeles, CA 90048","6206 Maryland Dr, Los Angeles, CA 90048, USA","(34.0665829, -118.3633942, 0.0)",34.0665829,-118.3633942,0.0
333,5510011011,Beverly Grove,"6217 Maryland Dr, Los Angeles, CA 90048","6217 Maryland Dr, Los Angeles, CA 90048, USA","(34.06706500000001, -118.363634, 0.0)",34.06706500000001,-118.363634,0.0
334,5510014008,Beverly Grove,"6637 Maryland Dr, Los Angeles, CA 90048","6637 Maryland Dr, West Hollywood, CA 90048, USA","(34.068152, -118.3720684, 0.0)",34.068152,-118.3720684,0.0
335,5088007004,Beverly Grove,"6426 Moore Dr, Los Angeles, CA 90048","6426 Moore Dr, Los Angeles, CA 90048, USA","(34.0597366, -118.3706016, 0.0)",34.0597366,-118.3706016,0.0
336,5088007016,Beverly Grove,"6540 Moore Dr, Los Angeles, CA 90048","6540 Moore Dr, Los Angeles, CA 90048, USA","(34.0599531, -118.3726104, 0.0)",34.0599531,-118.3726104,0.0
337,5514002052,Beverly Grove,"419 N Orlando Ave, Los Angeles, CA 90048","419 N Orlando Ave, Los Angeles, CA 90048, USA","(34.0788172, -118.3734263, 0.0)",34.0788172,-118.3734263,0.0
338,5514003008,Beverly Grove,"434 N Orlando Ave, Los Angeles, CA 90048","434 N Orlando Ave, West Hollywood, CA 90048, USA","(34.0791154, -118.3728811, 0.0)",34.0791154,-118.3728811,0.0
339,5514003003,Beverly Grove,"458 N Orlando Ave, Los Angeles, CA 90048","458 N Orlando Ave, Los Angeles, CA 90048, USA","(34.0797554, -118.3728796, 0.0)",34.0797554,-118.3728796,0.0
340,4334020053,Beverly Grove,"459 S Sherbourne Dr, Los Angeles, CA 90048","459 S Sherbourne Dr, Los Angeles, CA 90048, USA","(34.070536, -118.379838, 0.0)",34.070536,-118.379838,0.0
341,5514004042,Beverly Grove,"404 N Sweetzer Ave, Los Angeles, CA 90048","404 N Sweetzer Ave, Los Angeles, CA 90048, USA","(34.0783339, -118.3697799, 0.0)",34.0783339,-118.3697799,0.0
342,5514004033,Beverly Grove,"446 N Sweetzer Ave, Los Angeles, CA 90048","446 N Sweetzer Ave, West Hollywood, CA 90048, USA","(34.079538, -118.3697, 0.0)",34.079538,-118.3697,0.0
343,5088002039,Beverly Grove,"6141 Warner Dr, Los Angeles, CA 90048","6141 Warner Dr, Los Angeles, CA 90048, USA","(34.0623813, -118.3633882, 0.0)",34.0623813,-118.3633882,0.0
344,5088015018,Beverly Grove,"6211 Warner Dr, Los Angeles, CA 90048","6211 Warner Dr, Los Angeles, CA 90048, USA","(34.0624218, -118.364028, 0.0)",34.0624218,-118.364028,0.0
345,5088013017,Beverly Grove,"6419 Warner Dr, Los Angeles, CA 90048","6419 Warner Dr, Los Angeles, CA 90048, USA","(34.0630198, -118.3691414, 0.0)",34.0630198,-118.3691414,0.0
346,4334020040,Beverly Grove,"8601 Clifton Way, Beverly Hills, CA 90211","8601 Clifton Way, Beverly Hills, CA 90211, USA","(34.0695054, -118.3786771, 0.0)",34.0695054,-118.3786771,0.0
347,5085015014,Beverly Grove,"1266 S Burnside Ave, Los Angeles, CA 90019","1266 S Burnside Ave, Los Angeles, CA 90019, USA","(34.0513841, -118.3533515, 0.0)",34.0513841,-118.3533515,0.0
348,5086016005,Beverly Grove,"1339 S Genesee Ave, Los Angeles, CA 90019","1339 S Genesee Ave, Los Angeles, CA 90019, USA","(34.0517532, -118.3633384, 0.0)",34.0517532,-118.3633384,0.0
349,5086015009,Beverly Grove,"1319 S Ogden Dr, Los Angeles, CA 90019","1319 S Ogden Dr, Los Angeles, CA 90019, USA","(34.0524844, -118.3642514, 0.0)",34.0524844,-118.3642514,0.0
350,5085017028,Beverly Grove,"1245 S Ridgeley Dr, Los Angeles, CA 90019","1245 S Ridgeley Dr, Los Angeles, CA 90019, USA","(34.0525201, -118.3545313, 0.0)",34.0525201,-118.3545313,0.0
351,5085028023,Beverly Grove,"1319 S Sierra Bonita Ave, Los Angeles, CA 90019","1319 S Sierra Bonita Ave, Los Angeles, CA 90019, USA","(34.0513366, -118.358773, 0.0)",34.0513366,-118.358773,0.0
352,5086027012,Beverly Grove,"1205 S Spaulding Ave, Los Angeles, CA 90019","1205 S Spaulding Ave, Los Angeles, CA 90019, USA","(34.0541419, -118.361147, 0.0)",34.0541419,-118.361147,0.0
353,5085024010,Beverly Grove,"1145 S Stanley Ave, Los Angeles, CA 90019","1145 S Stanley Ave, Los Angeles, CA 90019, USA","(34.0543551, -118.3598289, 0.0)",34.0543551,-118.3598289,0.0
354,5087023010,Beverly Grove,"1149 Hi Point St, Los Angeles, CA 90035","1149 Hi Point St, Los Angeles, CA 90035, USA","(34.0547578, -118.3679493, 0.0)",34.0547578,-118.3679493,0.0
355,5087022022,Beverly Grove,"1222 S Point View St, Los Angeles, CA 90035","1222 S Point View St, Los Angeles, CA 90035, USA","(34.0532377, -118.3692275, 0.0)",34.0532377,-118.3692275,0.0
356,5087020008,Beverly Grove,"1137 S Point View St, Los Angeles, CA 90035","1137 S Point View St, Los Angeles, CA 90035, USA","(34.0551976, -118.3689079, 0.0)",34.0551976,-118.3689079,0.0
357,5087020011,Beverly Grove,"1153 S Point View St, Los Angeles, CA 90035","1153 S Point View St, Los Angeles, CA 90035, USA","(34.0547919, -118.3690906, 0.0)",34.0547919,-118.3690906,0.0
358,5087020014,Beverly Grove,"1167 S Point View St, Los Angeles, CA 90035","1167 S Point View St, Los Angeles, CA 90035, USA","(34.0544262, -118.3692732, 0.0)",34.0544262,-118.3692732,0.0
359,5512020005,Beverly Grove,"123 N Alta Vista Blvd, Los Angeles, CA 90036","123 N Alta Vista Blvd, Los Angeles, CA 90036, USA","(34.0742912, -118.3477724, 0.0)",34.0742912,-118.3477724,0.0
360,5089026003,Beverly Grove,"913 S Burnside Ave, Los Angeles, CA 90036","913 S Burnside Ave, Los Angeles, CA 90036, USA","(34.058674, -118.3511943, 0.0)",34.058674,-118.3511943,0.0
361,5089020008,Beverly Grove,"849 S Cochran Ave, Los Angeles, CA 90036","849 S Cochran Ave, Los Angeles, CA 90036, USA","(34.0593174, -118.3486425, 0.0)",34.0593174,-118.3486425,0.0
362,5089015016,Beverly Grove,"909 S Curson Ave, Los Angeles, CA 90036","909 S Curson Ave, Los Angeles, CA 90036, USA","(34.0586704, -118.3568155, 0.0)",34.0586704,-118.3568155,0.0
363,5526017005,Beverly Grove,"635 N Gardner St, Los Angeles, CA 90036","635 N Gardner St, Los Angeles, CA 90036, USA","(34.0828541, -118.3535798, 0.0)",34.0828541,-118.3535798,0.0
364,5089019007,Beverly Grove,"834 Hauser Blvd, Los Angeles, CA 90036","834 Hauser Blvd, Los Angeles, CA 90036, USA","(34.0596141, -118.3522475, 0.0)",34.0596141,-118.3522475,0.0
365,5512012010,Beverly Grove,"147 S Martel Ave, Los Angeles, CA 90036","147 S Martel Ave, Los Angeles, CA 90036, USA","(34.0721465, -118.3513769, 0.0)",34.0721465,-118.3513769,0.0
366,5526035004,Beverly Grove,"451 N Poinsettia Pl, Los Angeles, CA 90036","451 N Poinsettia Pl, Los Angeles, CA 90036, USA","(34.0796701, -118.3489664, 0.0)",34.0796701,-118.3489664,0.0
367,5512012021,Beverly Grove,"116 S Vista St, Los Angeles, CA 90036","116 S Vista St, Los Angeles, CA 90036, USA","(34.072994, -118.351874, 0.0)",34.072994,-118.351874,0.0
368,5511043027,Beverly Grove,"8356 W 4th St, Los Angeles, CA 90048","8356 W 4th St, West Hollywood, CA 90048, USA","(34.0708702, -118.3723546, 0.0)",34.0708702,-118.3723546,0.0
369,5510009017,Beverly Grove,"6381 W 5th St, Los Angeles, CA 90048","6381 W 5th St, Los Angeles, CA 90048, USA","(34.068264, -118.3673558, 0.0)",34.068264,-118.3673558,0.0
370,5514002002,Beverly Grove,"462 N Alfred St, Los Angeles, CA 90048","462 N Alfred St, Los Angeles, CA 90048, USA","(34.0799087, -118.3749795, 0.0)",34.0799087,-118.3749795,0.0
371,5510001017,Beverly Grove,"6372 Colgate Ave, Los Angeles, CA 90048","6372 Colgate Ave, Los Angeles, CA 90048, USA","(34.069141, -118.3640266, 0.0)",34.069141,-118.3640266,0.0
372,5511041013,Beverly Grove,"6463 Colgate Ave, Los Angeles, CA 90048","6463 Colgate Ave, Los Angeles, CA 90048, USA","(34.0699265, -118.3669449, 0.0)",34.0699265,-118.3669449,0.0
373,5511042014,Beverly Grove,"6563 Colgate Ave, Los Angeles, CA 90048","6563 Colgate Ave, Los Angeles, CA 90048, USA","(34.0701942, -118.3695471, 0.0)",34.0701942,-118.3695471,0.0
374,5510017035,Beverly Grove,"531 S Crescent Heights Blvd, Los Angeles, CA 90048","531 S Crescent Heights Blvd, Los Angeles, CA 90048, USA","(34.0667408, -118.364981, 0.0)",34.0667408,-118.364981,0.0
375,5510002004,Beverly Grove,"6317 Drexel Ave, Los Angeles, CA 90048","6317 Drexel Ave, Los Angeles, CA 90048, USA","(34.0688408, -118.3650759, 0.0)",34.0688408,-118.3650759,0.0
376,5510002005,Beverly Grove,"6321 Drexel Ave, Los Angeles, CA 90048","6321 Drexel Ave, West Hollywood, CA 90048, USA","(34.0688701, -118.3652558, 0.0)",34.0688701,-118.3652558,0.0
377,4334023012,Beverly Grove,"469 S Hamel Rd, Los Angeles, CA 90048","469 S Hamel Rd, Los Angeles, CA 90048, USA","(34.0702478, -118.381969, 0.0)",34.0702478,-118.381969,0.0
378,5514004045,Beverly Grove,"461 N Harper Ave, Los Angeles, CA 90048","461 N Harper Ave, West Hollywood, CA 90048, USA","(34.0799281, -118.3693188, 0.0)",34.0799281,-118.3693188,0.0
379,5511006002,Beverly Grove,"132 N La Jolla Ave, Los Angeles, CA 90048","132 N La Jolla Ave, Los Angeles, CA 90048, USA","(34.0753418, -118.3676754, 0.0)",34.0753418,-118.3676754,0.0
380,5510017002,Beverly Grove,"6307 Lindenhurst Ave, Los Angeles, CA 90048","6307 Lindenhurst Ave, West Hollywood, CA 90048, USA","(34.0665382, -118.3651058, 0.0)",34.0665382,-118.3651058,0.0
381,5510016001,Beverly Grove,"6401 Lindenhurst Ave, Los Angeles, CA 90048","6401 Lindenhurst Ave, West Hollywood, CA 90048, USA","(34.066716, -118.367957, 0.0)",34.066716,-118.367957,0.0
382,5510022021,Beverly Grove,"6626 Lindenhurst Ave, Los Angeles, CA 90048","6626 Lindenhurst Ave, Los Angeles, CA 90048, USA","(34.0666871, -118.3720607, 0.0)",34.0666871,-118.3720607,0.0
383,5510012016,Beverly Grove,"6377 Maryland Dr, Los Angeles, CA 90048","6377 Maryland Dr, Los Angeles, CA 90048, USA","(34.0674777, -118.3673103, 0.0)",34.0674777,-118.3673103,0.0
384,5510014004,Beverly Grove,"6617 Maryland Dr, Los Angeles, CA 90048","6617 Maryland Dr, Los Angeles, CA 90048, USA","(34.0679027, -118.3715116, 0.0)",34.0679027,-118.3715116,0.0
385,5514004027,Beverly Grove,"411 N Sweetzer Ave, Los Angeles, CA 90048","411 N Sweetzer Ave, Los Angeles, CA 90048, USA","(34.0784334, -118.3702593, 0.0)",34.0784334,-118.3702593,0.0
386,4334019038,Beverly Grove,"8561 Clifton Way, Beverly Hills, CA 90211","8561 Clifton Way, Beverly Hills, CA 90211, USA","(34.069562, -118.3781358, 0.0)",34.069562,-118.3781358,0.0
387,5085019003,Beverly Grove,"1255 Carmona Ave, Los Angeles, CA 90019","1255 Carmona Ave, Los Angeles, CA 90019, USA","(34.0519139, -118.3566273, 0.0)",34.0519139,-118.3566273,0.0
388,5085032001,Beverly Grove,"1302 Hauser Blvd, Los Angeles, CA 90019","1302 Hauser Blvd, Los Angeles, CA 90019, USA","(34.0510213, -118.3555996, 0.0)",34.0510213,-118.3555996,0.0
389,5085019036,Beverly Grove,"1252 Masselin Ave, Los Angeles, CA 90019","1252 Masselin Ave, Los Angeles, CA 90019, USA","(34.051851, -118.3570382, 0.0)",34.051851,-118.3570382,0.0
390,4305003018,Beverly Grove,"1515 S Canfield Ave, Los Angeles, CA 90035","1515 S Canfield Ave, Los Angeles, CA 90035, USA","(34.05202, -118.3897237, 0.0)",34.05202,-118.3897237,0.0
391,5087024021,Beverly Grove,"1078 S Point View St, Los Angeles, CA 90035","1078 S Point View St, Los Angeles, CA 90035, USA","(34.0563348, -118.367721, 0.0)",34.0563348,-118.367721,0.0
392,5525016018,Beverly Grove,"636 N Detroit St, Los Angeles, CA 90036","636 N Detroit St, Los Angeles, CA 90036, USA","(34.0829277, -118.3448936, 0.0)",34.0829277,-118.3448936,0.0
