,PARCEL,Neighborhood,SITUS HOUSE NUMBER,SITUS STREET NAME,SITUS STREET ADDRESS,SITUS CITY,SITUS STATE,SITUS ZIP CODE,FULL ADDRESS,location,point,latitude,longitude,outcome
1944,5551025001,Hollywood,1401,Ogden,1401 N Ogden Dr,Los Angeles,CA,90046,"1401 N Ogden Dr, Los Angeles, CA 90046","1401 N Ogden Dr, Los Angeles, CA 90046, USA","(34.0964101, -118.3595491, 0.0)",34.0964101,-118.3595491,0
1945,5550027038,Hollywood,1355,Sierra Bonita,1355 N Sierra Bonita Ave #205,West Hollywood,CA,90046,"1355 N Sierra Bonita Ave #205, West Hollywood, CA 90046","1355 N Sierra Bonita Ave APT 205, West Hollywood, CA 90046, USA","(34.095939, -118.3542492, 0.0)",34.095939,-118.3542492,1
1946,5545006071,Hollywood,6001,Carlton,6001 Carlton Way #409,Los Angeles,CA,90028,"6001 Carlton Way #409, Los Angeles, CA 90028","6001 Carlton Way APT 409, Los Angeles, CA 90028, USA","(34.10075, -118.320186, 0.0)",34.10075,-118.320186,1
1947,5545006046,Hollywood,6001,Carlton,6001 Carlton Way #206,Los Angeles,CA,90028,"6001 Carlton Way #206, Los Angeles, CA 90028","6001 Carlton Way APT 206, Los Angeles, CA 90028, USA","(34.10075, -118.320186, 0.0)",34.10075,-118.320186,1
1948,5534013021,Hollywood,1238,Beachwood,1238 N Beachwood Dr,Los Angeles,CA,90038,"1238 N Beachwood Dr, Los Angeles, CA 90038","1238 N Beachwood Dr, Los Angeles, CA 90038, USA","(34.0936861, -118.3209215, 0.0)",34.0936861,-118.3209215,0
1949,5550017025,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #101,Los Angeles,CA,90046,"7320 Hawthorn Ave #101, Los Angeles, CA 90046","7320 Hawthorn Ave APT 101, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,1
1950,5524008019,Hollywood,732,Cherokee,732 N Cherokee Ave,Los Angeles,CA,90038,"732 N Cherokee Ave, Los Angeles, CA 90038","732 N Cherokee Ave, Los Angeles, CA 90038, USA","(34.0844882, -118.3349855, 0.0)",34.0844882,-118.3349855,1
1951,5533026116,Hollywood,803,Wilcox,803 Wilcox Ave #12,Los Angeles,CA,90038,"803 Wilcox Ave #12, Los Angeles, CA 90038","803 Wilcox Ave APT 12, Los Angeles, CA 90038, USA","(34.0855111, -118.331328, 0.0)",34.0855111,-118.331328,1
1952,5551023003,Hollywood,1415,Spaulding,1415 N Spaulding Ave,Los Angeles,CA,90046,"1415 N Spaulding Ave, Los Angeles, CA 90046","1415 N Spaulding Ave, Los Angeles, CA 90046, USA","(34.0966762, -118.357421, 0.0)",34.0966762,-118.357421,0
1953,5551023020,Hollywood,1414,Genesee,1414 N Genesee Ave,Los Angeles,CA,90046,"1414 N Genesee Ave, Los Angeles, CA 90046","1414 N Genesee Ave, West Hollywood, CA 90046, USA","(34.09666199999999, -118.3579056, 0.0)",34.096662,-118.3579056,1
1954,5548008063,Hollywood,7124,Hollywood,7124 Hollywood Blvd #4,Los Angeles,CA,90046,"7124 Hollywood Blvd #4, Los Angeles, CA 90046","7124 Hollywood Blvd APT 4, Los Angeles, CA 90046, USA","(34.1011838, -118.3460754, 0.0)",34.1011838,-118.3460754,1
1955,5533026053,Hollywood,828,Hudson,828 N Hudson Ave #215,Los Angeles,CA,90038,"828 N Hudson Ave #215, Los Angeles, CA 90038","828 N Hudson Ave APT 215, Los Angeles, CA 90038, USA","(34.0861214, -118.331755, 0.0)",34.0861214,-118.331755,1
1956,5548023059,Hollywood,1351,Orange,1351 N Orange Dr #106,Los Angeles,CA,90028,"1351 N Orange Dr #106, Los Angeles, CA 90028","1351 N Orange Dr APT 106, Los Angeles, CA 90028, USA","(34.0958693, -118.3419437, 0.0)",34.0958693,-118.3419437,0
1957,5524010006,Hollywood,733,Las Palmas,733 N Las Palmas Ave,Los Angeles,CA,90038,"733 N Las Palmas Ave, Los Angeles, CA 90038","733 N Las Palmas Ave, Los Angeles, CA 90038, USA","(34.0844482, -118.3365836, 0.0)",34.0844482,-118.3365836,1
1958,5544013002,Hollywood,1552,Winona,1552 Winona Blvd,Los Angeles,CA,90027,"1552 Winona Blvd, Los Angeles, CA 90027","1552 Winona Blvd, Los Angeles, CA 90027, USA","(34.0997713, -118.3018713, 0.0)",34.0997713,-118.3018713,1
1959,5540014005,Hollywood,1227,Berendo,1227 N Berendo St,Los Angeles,CA,90029,"1227 N Berendo St, Los Angeles, CA 90029","1227 N Berendo St, Los Angeles, CA 90029, USA","(34.0942717, -118.2949563, 0.0)",34.0942717,-118.2949563,1
1960,5551026066,Hollywood,1440,Fairfax,1440 N Fairfax Ave #108,West Hollywood,CA,90046,"1440 N Fairfax Ave #108, West Hollywood, CA 90046","1440 N Fairfax Ave APT 108, West Hollywood, CA 90046, USA","(34.0974186, -118.3611777, 0.0)",34.0974186,-118.3611777,0
1961,5538010017,Hollywood,910,Alexandria,910 N Alexandria Ave,Los Angeles,CA,90029,"910 N Alexandria Ave, Los Angeles, CA 90029","910 N Alexandria Ave, Los Angeles, CA 90029, USA","(34.088471, -118.297631, 0.0)",34.088471,-118.297631,1
1962,5524012003,Hollywood,746,Citrus,746 N Citrus Ave,Los Angeles,CA,90038,"746 N Citrus Ave, Los Angeles, CA 90038","746 N Citrus Ave, Los Angeles, CA 90038, USA","(34.0848878, -118.3394602, 0.0)",34.0848878,-118.3394602,1
1963,5533001025,Hollywood,6525,La Mirada,6525 La Mirada Ave #102,Los Angeles,CA,90038,"6525 La Mirada Ave #102, Los Angeles, CA 90038","6525 La Mirada Ave APT 102, Los Angeles, CA 90038, USA","(34.0936987, -118.3321133, 0.0)",34.0936987,-118.3321133,1
1964,5586031004,Hollywood,1845,Taft,1845 Taft Ave,Los Angeles,CA,90028,"1845 Taft Ave, Los Angeles, CA 90028","1845 Taft Ave, Los Angeles, CA 90028, USA","(34.1047644, -118.3150293, 0.0)",34.1047644,-118.3150293,0
1965,5533001033,Hollywood,6525,La Mirada,6525 La Mirada Ave #110,Los Angeles,CA,90038,"6525 La Mirada Ave #110, Los Angeles, CA 90038","6525 La Mirada Ave UNIT 110, Los Angeles, CA 90038, USA","(34.0936987, -118.3321133, 0.0)",34.0936987,-118.3321133,1
1966,5533002061,Hollywood,6515,La Mirada,6515 La Mirada Ave,Los Angeles,CA,90038,"6515 La Mirada Ave, Los Angeles, CA 90038","6515 La Mirada Ave, Los Angeles, CA 90038, USA","(34.0937645, -118.3315952, 0.0)",34.0937645,-118.3315952,1
1967,5547006018,Hollywood,1832,Grace,1832 Grace Ave,Los Angeles,CA,90028,"1832 Grace Ave, Los Angeles, CA 90028","1832 Grace Ave, Los Angeles, CA 90028, USA","(34.1050118, -118.3320485, 0.0)",34.1050118,-118.3320485,1
1968,5550017027,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #103,Los Angeles,CA,90046,"7320 Hawthorn Ave #103, Los Angeles, CA 90046","7320 Hawthorn Ave APT 103, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,0
1969,5524001019,Hollywood,823,Mansfield,823 N Mansfield Ave,Los Angeles,CA,90038,"823 N Mansfield Ave, Los Angeles, CA 90038","823 N Mansfield Ave, Los Angeles, CA 90038, USA","(34.0859617, -118.3409213, 0.0)",34.0859617,-118.3409213,1
1970,5540023008,Hollywood,1148,Heliotrope,1148 N Heliotrope Dr,Los Angeles,CA,90029,"1148 N Heliotrope Dr, Los Angeles, CA 90029","1148 N Heliotrope Dr, Los Angeles, CA 90029, USA","(34.0923278, -118.2947243, 0.0)",34.0923278,-118.2947243,1
1971,5533005021,Hollywood,1234,Cahuenga,1234 N Cahuenga Blvd,Los Angeles,CA,90038,"1234 N Cahuenga Blvd, Los Angeles, CA 90038","1234 N Cahuenga Blvd, Los Angeles, CA 90038, USA","(34.0934962, -118.3281934, 0.0)",34.0934962,-118.3281934,1
1972,5589029005,Hollywood,1820,Berendo,1820 N Berendo St,Los Angeles,CA,90027,"1820 N Berendo St, Los Angeles, CA 90027","1820 N Berendo St, Los Angeles, CA 90027, USA","(34.1042186, -118.2942492, 0.0)",34.1042186,-118.2942492,0
1973,5535010016,Hollywood,5342,Lemon Grove,5342 Lemon Grove Ave,Los Angeles,CA,90038,"5342 Lemon Grove Ave, Los Angeles, CA 90038","5342 Lemon Grove Ave, Los Angeles, CA 90038, USA","(34.0864603, -118.3107152, 0.0)",34.0864603,-118.3107152,1
1974,5550019090,Hollywood,1353,Fuller,1353 N Fuller Ave #206,Los Angeles,CA,90046,"1353 N Fuller Ave #206, Los Angeles, CA 90046","1353 N Fuller Ave UNIT 206, Los Angeles, CA 90046, USA","(34.0960702, -118.3498875, 0.0)",34.0960702,-118.3498875,1
1975,5550026028,Hollywood,1410,Curson,1410 N Curson Ave #103,Los Angeles,CA,90046,"1410 N Curson Ave #103, Los Angeles, CA 90046","1410 N Curson Ave APT 103, Los Angeles, CA 90046, USA","(34.0964426, -118.3546693, 0.0)",34.0964426,-118.3546693,1
1976,5550029042,Hollywood,1420,Stanley,1420 N Stanley Ave #204,Los Angeles,CA,90046,"1420 N Stanley Ave #204, Los Angeles, CA 90046","1420 N Stanley Ave APT 204, Los Angeles, CA 90046, USA","(34.096838, -118.3557501, 0.0)",34.096838,-118.3557501,0
1977,5550017055,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #206,Los Angeles,CA,90046,"7320 Hawthorn Ave #206, Los Angeles, CA 90046","7320 Hawthorn Ave APT 206, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,1
1978,5533023031,Hollywood,945,Hudson,945 N Hudson Ave #104,Los Angeles,CA,90038,"945 N Hudson Ave #104, Los Angeles, CA 90038","945 N Hudson Ave APT 104, Los Angeles, CA 90038, USA","(34.0883607, -118.3324102, 0.0)",34.0883607,-118.3324102,1
1980,5533026050,Hollywood,828,Hudson,828 N Hudson Ave #212,Los Angeles,CA,90038,"828 N Hudson Ave #212, Los Angeles, CA 90038","828 N Hudson Ave APT 212, Los Angeles, CA 90038, USA","(34.0861214, -118.331755, 0.0)",34.0861214,-118.331755,1
1981,5533005012,Hollywood,6345,La Mirada,6345 La Mirada Ave,Los Angeles,CA,90038,"6345 La Mirada Ave, Los Angeles, CA 90038","6345 La Mirada Ave, Los Angeles, CA 90038, USA","(34.0933662, -118.3282733, 0.0)",34.0933662,-118.3282733,0
1982,5533026070,Hollywood,850,Hudson,850 N Hudson Ave #206,Los Angeles,CA,90038,"850 N Hudson Ave #206, Los Angeles, CA 90038","850 N Hudson Ave APT 206, Los Angeles, CA 90038, USA","(34.0867399, -118.3317571, 0.0)",34.0867399,-118.3317571,1
1983,5533026033,Hollywood,828,Hudson,828 N Hudson Ave #105,Los Angeles,CA,90038,"828 N Hudson Ave #105, Los Angeles, CA 90038","828 N Hudson Ave APT 105, Los Angeles, CA 90038, USA","(34.0861214, -118.331755, 0.0)",34.0861214,-118.331755,1
1984,5546022026,Hollywood,6221,Afton,6221 Afton Pl,Los Angeles,CA,90028,"6221 Afton Pl, Los Angeles, CA 90028","6221 Afton Pl, Los Angeles, CA 90028, USA","(34.0954742, -118.3248029, 0.0)",34.0954742,-118.3248029,1
1985,5524012054,Hollywood,717,Highland,717 N Highland Ave #24,Los Angeles,CA,90038,"717 N Highland Ave #24, Los Angeles, CA 90038","717 N Highland Ave STE 24, Los Angeles, CA 90038, USA","(34.0843878, -118.3389492, 0.0)",34.0843878,-118.3389492,0
1986,5548016027,Hollywood,1400,Orange,1400 N Orange Dr,Los Angeles,CA,90028,"1400 N Orange Dr, Los Angeles, CA 90028","1400 N Orange Dr, Los Angeles, CA 90028, USA","(34.0963067, -118.3412866, 0.0)",34.0963067,-118.3412866,1
1987,5536002007,Hollywood,5642,Fountain,5642 Fountain Ave,Los Angeles,CA,90028,"5642 Fountain Ave, Los Angeles, CA 90028","5642 Fountain Ave, Los Angeles, CA 90028, USA","(34.09453080000001, -118.3124277, 0.0)",34.0945308,-118.3124277,1
1988,5534034039,Hollywood,5806,Waring,5806 Waring Ave #9,Los Angeles,CA,90038,"5806 Waring Ave #9, Los Angeles, CA 90038","5806 Waring Ave APT 9, Los Angeles, CA 90038, USA","(34.0850529, -118.3247012, 0.0)",34.0850529,-118.3247012,1
1989,5548016008,Hollywood,1416,Sycamore,1416 N Sycamore Ave,Los Angeles,CA,90028,"1416 N Sycamore Ave, Los Angeles, CA 90028","1416 N Sycamore Ave, Los Angeles, CA 90028, USA","(34.0967064, -118.3422454, 0.0)",34.0967064,-118.3422454,0
1990,5535028003,Hollywood,4947,Melrose,4947 W Melrose Hl,Los Angeles,CA,90029,"4947 W Melrose Hl, Los Angeles, CA 90029","4947 Melrose Hill, Los Angeles, CA 90029, USA","(34.0853767, -118.3068106, 0.0)",34.0853767,-118.3068106,1
1991,5551023007,Hollywood,1435,Spaulding,1435 N Spaulding Ave,Los Angeles,CA,90046,"1435 N Spaulding Ave, Los Angeles, CA 90046","1435 N Spaulding Ave, Los Angeles, CA 90046, USA","(34.0972313, -118.3574243, 0.0)",34.0972313,-118.3574243,1
1992,5550009011,Hollywood,1530,Curson,1530 N Curson Ave,Los Angeles,CA,90046,"1530 N Curson Ave, Los Angeles, CA 90046","1530 N Curson Ave, Los Angeles, CA 90046, USA","(34.0990158, -118.3547834, 0.0)",34.0990158,-118.3547834,1
1993,5550017111,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #411,Los Angeles,CA,90046,"7320 Hawthorn Ave #411, Los Angeles, CA 90046","7320 Hawthorn Ave APT 411, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,0
1994,5524008013,Hollywood,6219,Melrose,6219 Melrose Ave,Los Angeles,CA,90038,"6219 Melrose Ave, Los Angeles, CA 90038","6219 Melrose Ave, Los Angeles, CA 90038, USA","(34.0836584, -118.3347458, 0.0)",34.0836584,-118.3347458,1
1995,5548022108,Hollywood,1331,Sycamore,1331 N Sycamore Ave #9,Los Angeles,CA,90028,"1331 N Sycamore Ave #9, Los Angeles, CA 90028","1331 N Sycamore Ave APT 9, Los Angeles, CA 90028, USA","(34.0952497, -118.3431998, 0.0)",34.0952497,-118.3431998,1
1996,5547006023,Hollywood,1842,Grace,1842 Grace Ave,Los Angeles,CA,90028,"1842 Grace Ave, Los Angeles, CA 90028","1842 Grace Ave, Los Angeles, CA 90028, USA","(34.1050118, -118.3320485, 0.0)",34.1050118,-118.3320485,1
1997,5546030100,Hollywood,6253,Hollywood,6253 Hollywood Blvd #1201,Los Angeles,CA,90028,"6253 Hollywood Blvd #1201, Los Angeles, CA 90028","6253 Hollywood Blvd #1201, Hollywood, CA 90028, USA","(34.1018089, -118.3263653, 0.0)",34.1018089,-118.3263653,0
1998,5545007086,Hollywood,6038,Carlton,6038 Carlton Way #304,Los Angeles,CA,90028,"6038 Carlton Way #304, Los Angeles, CA 90028","6038 Carlton Way Apt 304, Los Angeles, CA 90028, USA","(34.1001958, -118.321174, 0.0)",34.1001958,-118.321174,1
1999,5589036007,Hollywood,1853,Mariposa,1853 N Mariposa Ave,Los Angeles,CA,90027,"1853 N Mariposa Ave, Los Angeles, CA 90027","1853 N Mariposa Ave, Los Angeles, CA 90027, USA","(34.1049807, -118.2996765, 0.0)",34.1049807,-118.2996765,1
2000,5545015037,Hollywood,1412,Tamarind,1412 Tamarind Ave,Los Angeles,CA,90028,"1412 Tamarind Ave, Los Angeles, CA 90028","1412 Tamarind Ave, Los Angeles, CA 90028, USA","(34.0961025, -118.3187752, 0.0)",34.0961025,-118.3187752,1
2001,5533005023,Hollywood,1234 1/4,Cahuenga,1234 1/4 N Cahuenga Blvd,Los Angeles,CA,90038,"1234 1/4 N Cahuenga Blvd, Los Angeles, CA 90038","1234 1/4 N Cahuenga Blvd, Los Angeles, CA 90038, USA","(34.0935076, -118.3279879, 0.0)",34.0935076,-118.3279879,0
2002,5534021019,Hollywood,6029,Eleanor,6029 Eleanor Ave,Los Angeles,CA,90038,"6029 Eleanor Ave, Los Angeles, CA 90038","6029 Eleanor Ave, Los Angeles, CA 90038, USA","(34.0900527, -118.323296, 0.0)",34.0900527,-118.323296,1
2003,5550029041,Hollywood,1420,Stanley,1420 N Stanley Ave #203,Los Angeles,CA,90046,"1420 N Stanley Ave #203, Los Angeles, CA 90046","1420 N Stanley Ave APT 203, Los Angeles, CA 90046, USA","(34.096838, -118.3557501, 0.0)",34.096838,-118.3557501,1
2004,5534034037,Hollywood,5806,Waring,5806 Waring Ave #7,Los Angeles,CA,90038,"5806 Waring Ave #7, Los Angeles, CA 90038","5806 Waring Ave APT 7, Los Angeles, CA 90038, USA","(34.0850529, -118.3247012, 0.0)",34.0850529,-118.3247012,1
2005,5545014021,Hollywood,1333,Tamarind,1333 Tamarind Ave,Los Angeles,CA,90028,"1333 Tamarind Ave, Los Angeles, CA 90028","1333 Tamarind Ave, Los Angeles, CA 90028, USA","(34.0954056, -118.3193232, 0.0)",34.0954056,-118.3193232,0
2006,5548017045,Hollywood,1436,Detroit,1436 N Detroit St #3,Los Angeles,CA,90046,"1436 N Detroit St #3, Los Angeles, CA 90046","1436 N Detroit St APT 3, Los Angeles, CA 90046, USA","(34.0972519, -118.3448821, 0.0)",34.0972519,-118.3448821,1
2007,5524008004,Hollywood,747,June,747 N June St,Los Angeles,CA,90038,"747 N June St, Los Angeles, CA 90038","747 N June St, Los Angeles, CA 90038, USA","(34.0849053, -118.3344376, 0.0)",34.0849053,-118.3344376,1
2008,5538005010,Hollywood,739,Mariposa,739 N Mariposa Ave,Los Angeles,CA,90029,"739 N Mariposa Ave, Los Angeles, CA 90029","739 N Mariposa Ave, Los Angeles, CA 90029, USA","(34.0847686, -118.2993871, 0.0)",34.0847686,-118.2993871,1
2009,5551028005,Hollywood,1325,Ogden,1325 N Ogden Dr,West Hollywood,CA,90046,"1325 N Ogden Dr, West Hollywood, CA 90046","1325 N Ogden Dr, West Hollywood, CA 90046, USA","(34.0951708, -118.3595491, 0.0)",34.0951708,-118.3595491,0
2010,5544036003,Hollywood,1312,Harvard,1312 N Harvard Blvd,Los Angeles,CA,90027,"1312 N Harvard Blvd, Los Angeles, CA 90027","1312 N Harvard Blvd, Los Angeles, CA 90027, USA","(34.0955178, -118.3041618, 0.0)",34.0955178,-118.3041618,1
2011,5535003008,Hollywood,733,Wilton,733 N Wilton Pl,Los Angeles,CA,90038,"733 N Wilton Pl, Los Angeles, CA 90038","733 N Wilton Pl, Los Angeles, CA 90038, USA","(34.0845774, -118.3138475, 0.0)",34.0845774,-118.3138475,1
2012,5550017098,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #323,Los Angeles,CA,90046,"7320 Hawthorn Ave #323, Los Angeles, CA 90046","7320 Hawthorn Ave APT 323, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,1
2013,5547002055,Hollywood,6735,Yucca,6735 Yucca St #208,Los Angeles,CA,90028,"6735 Yucca St #208, Los Angeles, CA 90028","6735 Yucca St UNIT 208, Los Angeles, CA 90028, USA","(34.1035703, -118.3373631, 0.0)",34.1035703,-118.3373631,0
2014,5551026013,Hollywood,1363,Orange Grove,1363 N Orange Grove Ave,West Hollywood,CA,90046,"1363 N Orange Grove Ave, West Hollywood, CA 90046","1363 N Orange Grove Ave, West Hollywood, CA 90046, USA","(34.0962441, -118.3606905, 0.0)",34.0962441,-118.3606905,1
2015,5533025032,Hollywood,837,Hudson,837 N Hudson Ave #202,Los Angeles,CA,90038,"837 N Hudson Ave #202, Los Angeles, CA 90038","837 N Hudson Ave UNIT 202, Los Angeles, CA 90038, USA","(34.0865332, -118.3324042, 0.0)",34.0865332,-118.3324042,1
2016,5544013067,Hollywood,5125,Harold,5125 Harold Way #301,Los Angeles,CA,90027,"5125 Harold Way #301, Los Angeles, CA 90027","5125 Harold Way APT 301, Los Angeles, CA 90027, USA","(34.0996974, -118.301453, 0.0)",34.0996974,-118.301453,1
2017,5547002079,Hollywood,6735,Yucca,6735 Yucca St #410,Los Angeles,CA,90028,"6735 Yucca St #410, Los Angeles, CA 90028","6735 Yucca St UNIT 410, Los Angeles, CA 90028, USA","(34.1035703, -118.3373631, 0.0)",34.1035703,-118.3373631,0
2018,5534013022,Hollywood,1242,Beachwood,1242 N Beachwood Dr,Los Angeles,CA,90038,"1242 N Beachwood Dr, Los Angeles, CA 90038","1242 N Beachwood Dr, Los Angeles, CA 90038, USA","(34.093825, -118.3209578, 0.0)",34.093825,-118.3209578,1
2019,5538012005,Hollywood,1018,Kenmore,1018 N Kenmore Ave,Los Angeles,CA,90029,"1018 N Kenmore Ave, Los Angeles, CA 90029","1018 N Kenmore Ave, Los Angeles, CA 90029, USA","(34.0900364, -118.2968089, 0.0)",34.0900364,-118.2968089,1
2020,5537007030,Hollywood,5316,Lexington,5316 Lexington Ave #3,Los Angeles,CA,90029,"5316 Lexington Ave #3, Los Angeles, CA 90029","5316 Lexington Ave APT 3, Los Angeles, CA 90029, USA","(34.0926528, -118.3053104, 0.0)",34.0926528,-118.3053104,1
2021,5548012055,Hollywood,7062,Hawthorn,7062 Hawthorn Ave #202,Los Angeles,CA,90028,"7062 Hawthorn Ave #202, Los Angeles, CA 90028","7062 Hawthorn Ave APT 202, Los Angeles, CA 90028, USA","(34.1000186, -118.3436864, 0.0)",34.1000186,-118.3436864,0
2022,5550021033,Hollywood,1432,Vista,1432 N Vista St #2,Los Angeles,CA,90046,"1432 N Vista St #2, Los Angeles, CA 90046","1432 N Vista St #2, Los Angeles, CA 90046, USA","(34.0968749, -118.3514361, 0.0)",34.0968749,-118.3514361,1
2023,5547028007,Hollywood,6546,Homewood,6546 Homewood Ave,Los Angeles,CA,90028,"6546 Homewood Ave, Los Angeles, CA 90028","6546 Homewood Ave, Los Angeles, CA 90028, USA","(34.0950569, -118.3320632, 0.0)",34.0950569,-118.3320632,1
2024,5524001033,Hollywood,807,Mansfield,807 N Mansfield Ave,Los Angeles,CA,90038,"807 N Mansfield Ave, Los Angeles, CA 90038","807 N Mansfield Ave, Los Angeles, CA 90038, USA","(34.0855847, -118.34083, 0.0)",34.0855847,-118.34083,1
2025,5524014007,Hollywood,726,Orange,726 N Orange Dr,Los Angeles,CA,90038,"726 N Orange Dr, Los Angeles, CA 90038","726 N Orange Dr, Los Angeles, CA 90038, USA","(34.0843278, -118.3413779, 0.0)",34.0843278,-118.3413779,0
2026,5535008008,Hollywood,5522,Barton,5522 Barton Ave,Los Angeles,CA,90038,"5522 Barton Ave, Los Angeles, CA 90038","5522 Barton Ave, Los Angeles, CA 90038, USA","(34.0872691, -118.3121993, 0.0)",34.0872691,-118.3121993,1
2027,5538016009,Hollywood,746,Edgemont,746 N Edgemont St,Los Angeles,CA,90029,"746 N Edgemont St, Los Angeles, CA 90029","746 N Edgemont St, Los Angeles, CA 90029, USA","(34.0849904, -118.2957128, 0.0)",34.0849904,-118.2957128,1
2028,5586033047,Hollywood,1830,Taft,1830 Taft Ave #307,Los Angeles,CA,90028,"1830 Taft Ave #307, Los Angeles, CA 90028","1830 Taft Ave APT 307, Los Angeles, CA 90028, USA","(34.1043518, -118.3144244, 0.0)",34.1043518,-118.3144244,1
2029,5545008012,Hollywood,6066,Harold,6066 Harold Way,Los Angeles,CA,90028,"6066 Harold Way, Los Angeles, CA 90028","6066 Harold Way, Los Angeles, CA 90028, USA","(34.0987361, -118.3211954, 0.0)",34.0987361,-118.3211954,0
2030,5551013020,Hollywood,1608,Genesee,1608 N Genesee Ave,Los Angeles,CA,90046,"1608 N Genesee Ave, Los Angeles, CA 90046","1608 N Genesee Ave, Los Angeles, CA 90046, USA","(34.1001973, -118.3579969, 0.0)",34.1001973,-118.3579969,1
2031,5532015055,Hollywood,6505,Willoughby,6505 Willoughby Ave,Los Angeles,CA,90038,"6505 Willoughby Ave, Los Angeles, CA 90038","6505 Willoughby Ave, Los Angeles, CA 90038, USA","(34.0872933, -118.3344832, 0.0)",34.0872933,-118.3344832,1
2032,5551023018,Hollywood,1422,Genesee,1422 N Genesee Ave,Los Angeles,CA,90046,"1422 N Genesee Ave, Los Angeles, CA 90046","1422 N Genesee Ave, Los Angeles, CA 90046, USA","(34.0969704, -118.3579512, 0.0)",34.0969704,-118.3579512,1
2033,5550017116,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #416,Los Angeles,CA,90046,"7320 Hawthorn Ave #416, Los Angeles, CA 90046","7320 Hawthorn Ave APT 416, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,0
2034,5533026069,Hollywood,850,Hudson,850 N Hudson Ave #205,Los Angeles,CA,90038,"850 N Hudson Ave #205, Los Angeles, CA 90038","850 N Hudson Ave APT 205, Los Angeles, CA 90038, USA","(34.0867399, -118.3317571, 0.0)",34.0867399,-118.3317571,1
2035,5550017040,Hollywood,7320,Hawthorn,7320 Hawthorn Ave #116,Los Angeles,CA,90046,"7320 Hawthorn Ave #116, Los Angeles, CA 90046","7320 Hawthorn Ave APT 116, Los Angeles, CA 90046, USA","(34.0995481, -118.3494837, 0.0)",34.0995481,-118.3494837,1
2036,5586032012,Hollywood,1750,Van Ness,1750 N Van Ness Ave,Los Angeles,CA,90028,"1750 N Van Ness Ave, Los Angeles, CA 90028","1750 N Van Ness Ave, Los Angeles, CA 90028, USA","(34.1032636, -118.315588, 0.0)",34.1032636,-118.315588,1
2037,5533037019,Hollywood,752,June,752 N June St,Los Angeles,CA,90038,"752 N June St, Los Angeles, CA 90038","752 N June St, Los Angeles, CA 90038, USA","(34.0850424, -118.3338897, 0.0)",34.0850424,-118.3338897,0
2038,5547002044,Hollywood,6735,Yucca,6735 Yucca St #107,Los Angeles,CA,90028,"6735 Yucca St #107, Los Angeles, CA 90028","6735 Yucca St UNIT 107, Los Angeles, CA 90028, USA","(34.1035703, -118.3373631, 0.0)",34.1035703,-118.3373631,1
2039,5548018055,Hollywood,1425,Detroit,1425 N Detroit St #303,Los Angeles,CA,90046,"1425 N Detroit St #303, Los Angeles, CA 90046","1425 N Detroit St APT 303, Los Angeles, CA 90046, USA","(34.0969129, -118.3455224, 0.0)",34.0969129,-118.3455224,1
2040,5550027055,Hollywood,1355,Sierra Bonita,1355 N Sierra Bonita Ave #308,West Hollywood,CA,90046,"1355 N Sierra Bonita Ave #308, West Hollywood, CA 90046","1355 N Sierra Bonita Ave APT 308, West Hollywood, CA 90046, USA","(34.095939, -118.3542492, 0.0)",34.095939,-118.3542492,1
2041,5550016047,Hollywood,1601,Fuller,1601 N Fuller Ave #602,Los Angeles,CA,90046,"1601 N Fuller Ave #602, Los Angeles, CA 90046","1601 N Fuller Ave APT 602, Los Angeles, CA 90046, USA","(34.1000012, -118.3493197, 0.0)",34.1000012,-118.3493197,0
2042,5551028015,Hollywood,1338,Orange Grove,1338 N Orange Grove Ave,West Hollywood,CA,90046,"1338 N Orange Grove Ave, West Hollywood, CA 90046","1338 N Orange Grove Ave, West Hollywood, CA 90046, USA","(34.0955932, -118.360097, 0.0)",34.0955932,-118.360097,1
2043,5550007017,Hollywood,1605,Curson,1605 N Curson Ave,Los Angeles,CA,90046,"1605 N Curson Ave, Los Angeles, CA 90046","1605 N Curson Ave, Los Angeles, CA 90046, USA","(34.1000808, -118.3553238, 0.0)",34.1000808,-118.3553238,1
2044,5586033026,Hollywood,1830,Taft,1830 Taft Ave #102,Los Angeles,CA,90028,"1830 Taft Ave #102, Los Angeles, CA 90028","1830 Taft Ave # 102, Los Angeles, CA 90028, USA","(34.104347, -118.3143852, 0.0)",34.104347,-118.3143852,1
