,Parcel,Neighborhood,Address,location,point,latitude,longitude,altitude
1039,5083021007,Hancock Park,"1344 S Longwood Ave, Los Angeles, CA 90019","1344 S Longwood Ave, Los Angeles, CA 90019, USA","(34.050055, -118.341161, 0.0)",34.050055,-118.341161,0.0
1040,5082002012,Hancock Park,"1057 Le Claire Pl, Los Angeles, CA 90019","1057 Le Claire Pl, Los Angeles, CA 90019, USA","(34.0552781, -118.3292778, 0.0)",34.0552781,-118.3292778,0.0
1041,5504011010,Hancock Park,"514 S Bronson Ave, Los Angeles, CA 90020","514 S Bronson Ave, Los Angeles, CA 90020, USA","(34.0648821, -118.3175879, 0.0)",34.0648821,-118.3175879,0.0
1042,5504021024,Hancock Park,"452 Westminster Ave, Los Angeles, CA 90020","452 Westminster Ave, Los Angeles, CA 90020, USA","(34.06561310000001, -118.315944, 0.0)",34.06561310000001,-118.315944,0.0
1043,5084006018,Hancock Park,"941 S Citrus Ave, Los Angeles, CA 90036","941 S Citrus Ave, Los Angeles, CA 90036, USA","(34.0576397, -118.3414235, 0.0)",34.0576397,-118.3414235,0.0
1044,5515023011,Hancock Park,"187 S Beachwood Dr, Los Angeles, CA 90004","187 S Beachwood Dr, Los Angeles, CA 90004, USA","(34.07154630000001, -118.3229307, 0.0)",34.07154630000001,-118.3229307,0.0
1045,5516023001,Hancock Park,"203 S St Andrews Pl, Los Angeles, CA 90004","203 S St Andrews Pl, Los Angeles, CA 90004, USA","(34.0709638, -118.3119025, 0.0)",34.0709638,-118.3119025,0.0
1046,5524025015,Hancock Park,"547 N Mccadden Pl, Los Angeles, CA 90004","547 N McCadden Pl, Los Angeles, CA 90004, USA","(34.0817344, -118.3376795, 0.0)",34.0817344,-118.3376795,0.0
1047,5523036029,Hancock Park,"329 N Bronson Ave, Los Angeles, CA 90004","329 N Bronson Ave, Los Angeles, CA 90004, USA","(34.07707389999999, -118.3180986, 0.0)",34.07707389999999,-118.3180986,0.0
1048,5516014012,Hancock Park,"143 N Wilton Pl, Los Angeles, CA 90004","143 N Wilton Pl, Los Angeles, CA 90004, USA","(34.0743159, -118.3139347, 0.0)",34.0743159,-118.3139347,0.0
1049,5523001013,Hancock Park,"619 Seward St, Los Angeles, CA 90004","619 Seward St, Los Angeles, CA 90004, USA","(34.0825059, -118.3334787, 0.0)",34.0825059,-118.3334787,0.0
1050,5516013016,Hancock Park,"225 N Wilton Pl, Los Angeles, CA 90004","225 N Wilton Pl, Los Angeles, CA 90004, USA","(34.0753959, -118.3139347, 0.0)",34.0753959,-118.3139347,0.0
1051,5523033004,Hancock Park,"428 N Beachwood Dr, Los Angeles, CA 90004","428 N Beachwood Dr, Los Angeles, CA 90004, USA","(34.0783993, -118.3214338, 0.0)",34.0783993,-118.3214338,0.0
1052,5523033028,Hancock Park,"347 N Plymouth Blvd, Los Angeles, CA 90004","347 N Plymouth Blvd, Los Angeles, CA 90004, USA","(34.0775706, -118.3209236, 0.0)",34.0775706,-118.3209236,0.0
1053,5524020018,Hancock Park,"635 N Cherokee Ave, Los Angeles, CA 90004","635 N Cherokee Ave, Los Angeles, CA 90004, USA","(34.08301429999999, -118.3354421, 0.0)",34.08301429999999,-118.3354421,0.0
1054,5523028005,Hancock Park,"570 N Beachwood Dr, Los Angeles, CA 90004","570 N Beachwood Dr, Los Angeles, CA 90004, USA","(34.0810034, -118.3214198, 0.0)",34.0810034,-118.3214198,0.0
1055,5092005022,Hancock Park,"857 S Norton Ave, Los Angeles, CA 90005","857 S Norton Ave, Los Angeles, CA 90005, USA","(34.0569557, -118.3194938, 0.0)",34.0569557,-118.3194938,0.0
1056,5090014019,Hancock Park,"806 S Muirfield Rd, Los Angeles, CA 90005","806 S Muirfield Rd, Los Angeles, CA 90005, USA","(34.0606295, -118.3293246, 0.0)",34.0606295,-118.3293246,0.0
1057,5081011022,Hancock Park,"1047 4Th Ave, Los Angeles, CA 90019","1047 4th Ave, Los Angeles, CA 90019, USA","(34.0519082, -118.3194259, 0.0)",34.0519082,-118.3194259,0.0
1058,5081001022,Hancock Park,"1226 Crenshaw Blvd, Los Angeles, CA 90019","1226 Crenshaw Blvd, Los Angeles, CA 90019, USA","(34.0489249, -118.32568, 0.0)",34.0489249,-118.32568,0.0
1059,5081031004,Hancock Park,"1028 S Gramercy Pl, Los Angeles, CA 90019","1028 S Gramercy Pl, Los Angeles, CA 90019, USA","(34.0519928, -118.3129757, 0.0)",34.0519928,-118.3129757,0.0
1060,5092022025,Hancock Park,"906 Westchester Pl, Los Angeles, CA 90019","906 Westchester Pl, Los Angeles, CA 90019, USA","(34.0555447, -118.315126, 0.0)",34.0555447,-118.315126,0.0
1061,5090012004,Hancock Park,"912 S Mullen Ave, Los Angeles, CA 90019","912 S Mullen Ave, Los Angeles, CA 90019, USA","(34.0584004, -118.3315186, 0.0)",34.0584004,-118.3315186,0.0
1062,5081010028,Hancock Park,"1055 5Th Ave, Los Angeles, CA 90019","1055 5th Ave, Los Angeles, CA 90019, USA","(34.05202, -118.3206189, 0.0)",34.05202,-118.3206189,0.0
1063,5092019019,Hancock Park,"945 Westchester Pl, Los Angeles, CA 90019","945 Westchester Pl, Los Angeles, CA 90019, USA","(34.0541741, -118.3157502, 0.0)",34.0541741,-118.3157502,0.0
1064,5081026028,Hancock Park,"1060 S Wilton Pl, Los Angeles, CA 90019","1060 S Wilton Pl, Los Angeles, CA 90019, USA","(34.0512045, -118.3142087, 0.0)",34.0512045,-118.3142087,0.0
1065,5081016022,Hancock Park,"1041 3Rd Ave, Los Angeles, CA 90019","1041 3rd Ave, Los Angeles, CA 90019, USA","(34.051795, -118.3183996, 0.0)",34.051795,-118.3183996,0.0
1066,5081031019,Hancock Park,"1041 S Gramercy Dr, Los Angeles, CA 90019","1041 Gramercy Dr, Los Angeles, CA 90019, USA","(34.0514639, -118.3124505, 0.0)",34.0514639,-118.3124505,0.0
1067,5090007023,Hancock Park,"948 S Hudson Ave, Los Angeles, CA 90019","948 S Hudson Ave, Los Angeles, CA 90019, USA","(34.0575883, -118.3344618, 0.0)",34.0575883,-118.3344618,0.0
1068,5507023001,Hancock Park,"603 S Sycamore Ave, Los Angeles, CA 90036","603 S Sycamore Ave, Los Angeles, CA 90036, USA","(34.0647695, -118.3432483, 0.0)",34.0647695,-118.3432483,0.0
1069,5507021010,Hancock Park,"649 S Mansfield Ave, Los Angeles, CA 90036","649 S Mansfield Ave, Los Angeles, CA 90036, USA","(34.0635327, -118.3410583, 0.0)",34.0635327,-118.3410583,0.0
1070,5524031006,Hancock Park,"436 N Citrus Ave, Los Angeles, CA 90036","436 N Citrus Ave, Los Angeles, CA 90036, USA","(34.079432, -118.3393689, 0.0)",34.079432,-118.3393689,0.0
1071,5507013015,Hancock Park,"448 S Citrus Ave, Los Angeles, CA 90036","448 S Citrus Ave, Los Angeles, CA 90036, USA","(34.0655053, -118.3394128, 0.0)",34.0655053,-118.3394128,0.0
1072,5513007008,Hancock Park,"146 N Citrus Ave, Los Angeles, CA 90036","146 N Citrus Ave, Los Angeles, CA 90036, USA","(34.0749804, -118.3394143, 0.0)",34.0749804,-118.3394143,0.0
1073,5507022020,Hancock Park,"652 S Sycamore Ave, Los Angeles, CA 90036","652 S Sycamore Ave, Los Angeles, CA 90036, USA","(34.0634004, -118.3427024, 0.0)",34.0634004,-118.3427024,0.0
1074,5513014019,Hancock Park,"173 S Highland Ave, Los Angeles, CA 90036","173 S Highland Ave, Los Angeles, CA 90036, USA","(34.0714277, -118.3389123, 0.0)",34.0714277,-118.3389123,0.0
1075,5515026002,Hancock Park,"244 N Gower St, Los Angeles, CA 90004","244 N Gower St, Los Angeles, CA 90004, USA","(34.0758558, -118.3223397, 0.0)",34.0758558,-118.3223397,0.0
1076,5524019002,Hancock Park,"640 N Mccadden Pl, Los Angeles, CA 90004","640 N McCadden Pl, Los Angeles, CA 90004, USA","(34.0831513, -118.3371316, 0.0)",34.0831513,-118.3371316,0.0
1077,5523001015,Hancock Park,"629 Seward St, Los Angeles, CA 90004","629 Seward St, Los Angeles, CA 90004, USA","(34.0828258, -118.3334787, 0.0)",34.0828258,-118.3334787,0.0
1078,5515020022,Hancock Park,"123 S Larchmont Blvd, Los Angeles, CA 90004","123 S Larchmont Blvd, Los Angeles, CA 90004, USA","(34.072329, -118.324004, 0.0)",34.072329,-118.324004,0.0
1079,5092014015,Hancock Park,"801 3Rd Ave, Los Angeles, CA 90005","801 3rd Ave, Los Angeles, CA 90005, USA","(34.0578837, -118.3168132, 0.0)",34.0578837,-118.3168132,0.0
1080,5505006001,Hancock Park,"635 S Rimpau Blvd, Los Angeles, CA 90005","635 S Rimpau Blvd, Los Angeles, CA 90005, USA","(34.0629716, -118.3320329, 0.0)",34.0629716,-118.3320329,0.0
1081,5092016020,Hancock Park,"973 5Th Ave, Los Angeles, CA 90019","973 5th Ave, Los Angeles, CA 90019, USA","(34.0541995, -118.3195149, 0.0)",34.0541995,-118.3195149,0.0
1082,5080004007,Hancock Park,"1214 S St Andrews Pl, Los Angeles, CA 90019","1214 S St Andrews Pl, Los Angeles, CA 90019, USA","(34.0488541, -118.311286, 0.0)",34.0488541,-118.311286,0.0
1083,5090002008,Hancock Park,"943 S Tremaine Ave, Los Angeles, CA 90019","943 S Tremaine Ave, Los Angeles, CA 90019, USA","(34.0575159, -118.3374263, 0.0)",34.0575159,-118.3374263,0.0
1084,5090007026,Hancock Park,"966 S Hudson Ave, Los Angeles, CA 90019","966 S Hudson Ave, Los Angeles, CA 90019, USA","(34.0572304, -118.3345168, 0.0)",34.0572304,-118.3345168,0.0
1085,5090025018,Hancock Park,"936 S Windsor Blvd, Los Angeles, CA 90019","936 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.056174, -118.324714, 0.0)",34.056174,-118.324714,0.0
1086,5082027004,Hancock Park,"1042 S Victoria Ave, Los Angeles, CA 90019","1042 S Victoria Ave, Los Angeles, CA 90019, USA","(34.0538882, -118.3244376, 0.0)",34.0538882,-118.3244376,0.0
1087,5092022022,Hancock Park,"918 Westchester Pl, Los Angeles, CA 90019","918 Westchester Pl, Los Angeles, CA 90019, USA","(34.0550897, -118.3151797, 0.0)",34.0550897,-118.3151797,0.0
1088,5092017003,Hancock Park,"974 5Th Ave, Los Angeles, CA 90019","974 5th Ave, Los Angeles, CA 90019, USA","(34.0539915, -118.3190501, 0.0)",34.0539915,-118.3190501,0.0
1089,5082016042,Hancock Park,"1283 S Windsor Blvd, Los Angeles, CA 90019","1283 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.0486405, -118.3295948, 0.0)",34.0486405,-118.3295948,0.0
1090,5081028007,Hancock Park,"1214 S Gramercy Pl, Los Angeles, CA 90019","1214 S Gramercy Pl, Los Angeles, CA 90019, USA","(34.0487404, -118.3127017, 0.0)",34.0487404,-118.3127017,0.0
1091,5507028015,Hancock Park,"722 S Citrus Ave, Los Angeles, CA 90036","722 S Citrus Ave, Los Angeles, CA 90036, USA","(34.0613539, -118.3393689, 0.0)",34.0613539,-118.3393689,0.0
1092,5507022006,Hancock Park,"629 S Orange Dr, Los Angeles, CA 90036","629 S Orange Dr, Los Angeles, CA 90036, USA","(34.06406, -118.342172, 0.0)",34.06406,-118.342172,0.0
1093,5523008020,Hancock Park,"580 N Cahuenga Blvd, Los Angeles, CA 90004","580 N Cahuenga Blvd, Los Angeles, CA 90004, USA","(34.0812246, -118.329196, 0.0)",34.0812246,-118.329196,0.0
1094,5092015004,Hancock Park,"819 5Th Ave, Los Angeles, CA 90005","819 5th Ave, Los Angeles, CA 90005, USA","(34.0574971, -118.3178868, 0.0)",34.0574971,-118.3178868,0.0
1095,5092017019,Hancock Park,"919 4Th Ave, Los Angeles, CA 90019","919 4th Ave, Los Angeles, CA 90019, USA","(34.0552598, -118.3178635, 0.0)",34.0552598,-118.3178635,0.0
1096,5080003013,Hancock Park,"1132 S Manhattan Pl, Los Angeles, CA 90019","1132 S Manhattan Pl, Los Angeles, CA 90019, USA","(34.0498881, -118.3098703, 0.0)",34.0498881,-118.3098703,0.0
1097,5082020007,Hancock Park,"1123 S Victoria Ave, Los Angeles, CA 90019","1123 S Victoria Ave, Los Angeles, CA 90019, USA","(34.0527456, -118.3258075, 0.0)",34.0527456,-118.3258075,0.0
1098,5082006034,Hancock Park,"1126 West Blvd, Los Angeles, CA 90019","1126 West Blvd, Los Angeles, CA 90019, USA","(34.053704, -118.3314512, 0.0)",34.053704,-118.3314512,0.0
1099,5081020022,Hancock Park,"1263 Westchester Pl, Los Angeles, CA 90019","1263 Westchester Pl, Los Angeles, CA 90019, USA","(34.0478854, -118.3190035, 0.0)",34.0478854,-118.3190035,0.0
1100,5084003041,Hancock Park,"851 S Orange Dr, Los Angeles, CA 90036","851 S Orange Dr, Los Angeles, CA 90036, USA","(34.0591603, -118.3433444, 0.0)",34.0591603,-118.3433444,0.0
1101,5507018010,Hancock Park,"658 S Highland Ave, Los Angeles, CA 90036","658 S Highland Ave, Los Angeles, CA 90036, USA","(34.0633017, -118.3381374, 0.0)",34.0633017,-118.3381374,0.0
1102,5524026002,Hancock Park,"543 N Highland Ave, Los Angeles, CA 90036","543 N Highland Ave, Los Angeles, CA 90036, USA","(34.0815744, -118.3389579, 0.0)",34.0815744,-118.3389579,0.0
1103,5523016005,Hancock Park,"570 N Lucerne Blvd, Los Angeles, CA 90004","570 N Lucerne Blvd, Los Angeles, CA 90004, USA","(34.080974, -118.324499, 0.0)",34.080974,-118.324499,0.0
1104,5523006021,Hancock Park,"646 N Cahuenga Blvd, Los Angeles, CA 90004","646 N Cahuenga Blvd, Los Angeles, CA 90004, USA","(34.0828914, -118.3286072, 0.0)",34.0828914,-118.3286072,0.0
1105,5516013009,Hancock Park,"246 N Ridgewood Pl, Los Angeles, CA 90004","246 N Ridgewood Pl, Los Angeles, CA 90004, USA","(34.0759331, -118.3143457, 0.0)",34.0759331,-118.3143457,0.0
1106,5516014016,Hancock Park,"123 N Wilton Pl, Los Angeles, CA 90004","123 N Wilton Pl, Los Angeles, CA 90004, USA","(34.07375590000001, -118.3138903, 0.0)",34.07375590000001,-118.3138903,0.0
1107,5523032005,Hancock Park,"424 N Gower St, Los Angeles, CA 90004","424 N Gower St, Los Angeles, CA 90004, USA","(34.07824060000001, -118.3224354, 0.0)",34.07824060000001,-118.3224354,0.0
1108,5090010011,Hancock Park,"855 S Mullen Ave, Los Angeles, CA 90005","855 S Mullen Ave, Los Angeles, CA 90005, USA","(34.0594849, -118.3316545, 0.0)",34.0594849,-118.3316545,0.0
1109,5092005035,Hancock Park,"886 S Bronson Ave, Los Angeles, CA 90005","886 S Bronson Ave, Los Angeles, CA 90005, USA","(34.0563546, -118.3203831, 0.0)",34.0563546,-118.3203831,0.0
1110,5092013007,Hancock Park,"836 3Rd Ave, Los Angeles, CA 90005","836 3rd Ave, Los Angeles, CA 90005, USA","(34.0569321, -118.3162636, 0.0)",34.0569321,-118.3162636,0.0
1111,5082003016,Hancock Park,"1080 Le Claire Pl, Los Angeles, CA 90019","1080 Le Claire Pl, Los Angeles, CA 90019, USA","(34.0544837, -118.3290952, 0.0)",34.0544837,-118.3290952,0.0
1112,5522018011,Hancock Park,"4805 Rosewood Ave, Los Angeles, CA 90004","4805 Rosewood Ave, Los Angeles, CA 90004, USA","(34.0794919, -118.3095506, 0.0)",34.0794919,-118.3095506,0.0
1113,5515004001,Hancock Park,"160 N Hudson Ave, Los Angeles, CA 90004","160 N Hudson Ave, Los Angeles, CA 90004, USA","(34.0759018, -118.3330221, 0.0)",34.0759018,-118.3330221,0.0
1114,5516019004,Hancock Park,"235 N Gramercy Pl, Los Angeles, CA 90004","235 N Gramercy Pl, Los Angeles, CA 90004, USA","(34.0756413, -118.312793, 0.0)",34.0756413,-118.312793,0.0
1115,5522005005,Hancock Park,"5151 Clinton St, Los Angeles, CA 90004","5151 Clinton St, Los Angeles, CA 90004, USA","(34.0818425, -118.3153317, 0.0)",34.0818425,-118.3153317,0.0
1116,5092016009,Hancock Park,"942 S Norton Ave, Los Angeles, CA 90019","942 S Norton Ave, Los Angeles, CA 90019, USA","(34.0542994, -118.3201681, 0.0)",34.0542994,-118.3201681,0.0
1117,5080005006,Hancock Park,"1240 S Manhattan Pl, Los Angeles, CA 90019","1240 S Manhattan Pl, Los Angeles, CA 90019, USA","(34.0481247, -118.3098018, 0.0)",34.0481247,-118.3098018,0.0
1118,5080003025,Hancock Park,"1124 S Manhattan Pl, Los Angeles, CA 90019","1124 S Manhattan Pl, Los Angeles, CA 90019, USA","(34.0501396, -118.3098246, 0.0)",34.0501396,-118.3098246,0.0
1119,5083031041,Hancock Park,"1276 S Mullen Ave, Los Angeles, CA 90019","1276 S Mullen Ave, Los Angeles, CA 90019, USA","(34.0496956, -118.3351225, 0.0)",34.0496956,-118.3351225,0.0
1120,5090034025,Hancock Park,"912 S Victoria Ave, Los Angeles, CA 90019","912 S Victoria Ave, Los Angeles, CA 90019, USA","(34.0562425, -118.323022, 0.0)",34.0562425,-118.323022,0.0
1121,5082022036,Hancock Park,"1264 S Windsor Blvd, Los Angeles, CA 90019","1264 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.0489399, -118.3287297, 0.0)",34.0489399,-118.3287297,0.0
1122,5083022003,Hancock Park,"1313 Keniston Ave, Los Angeles, CA 90019","1313 Keniston Ave, Los Angeles, CA 90019, USA","(34.0508177, -118.3389922, 0.0)",34.0508177,-118.3389922,0.0
1123,5516026016,Hancock Park,"132 N St Andrews Pl, Los Angeles, CA 90004","132 N St Andrews Pl, Los Angeles, CA 90004, USA","(34.074041, -118.3110325, 0.0)",34.074041,-118.3110325,0.0
1124,5515008008,Hancock Park,"236 S Rimpau Blvd, Los Angeles, CA 90004","236 S Rimpau Blvd, Los Angeles, CA 90004, USA","(34.069611, -118.3298019, 0.0)",34.069611,-118.3298019,0.0
1125,5515018010,Hancock Park,"202 N Lucerne Blvd, Los Angeles, CA 90004","202 N Lucerne Blvd, Los Angeles, CA 90004, USA","(34.0748264, -118.3245289, 0.0)",34.0748264,-118.3245289,0.0
1126,5522013007,Hancock Park,"513 N St Andrews Pl, Los Angeles, CA 90004","513 N St Andrews Pl, Los Angeles, CA 90004, USA","(34.0807672, -118.3114381, 0.0)",34.0807672,-118.3114381,0.0
1127,5523028006,Hancock Park,"564 N Beachwood Dr, Los Angeles, CA 90004","564 N Beachwood Dr, Los Angeles, CA 90004, USA","(34.0808426, -118.3214238, 0.0)",34.0808426,-118.3214238,0.0
1128,5523035004,Hancock Park,"318 N Windsor Blvd, Los Angeles, CA 90004","318 N Windsor Blvd, Los Angeles, CA 90004, USA","(34.0768348, -118.3193759, 0.0)",34.0768348,-118.3193759,0.0
1129,5092011024,Hancock Park,"4071 W 8Th St, Los Angeles, CA 90005","4071 W 8th St, Los Angeles, CA 90005, USA","(34.0583097, -118.3169943, 0.0)",34.0583097,-118.3169943,0.0
1130,5082026016,Hancock Park,"1138 S Victoria Ave, Los Angeles, CA 90019","1138 S Victoria Ave, Los Angeles, CA 90019, USA","(34.0520254, -118.3254878, 0.0)",34.0520254,-118.3254878,0.0
1131,5080002018,Hancock Park,"1024 S St Andrews Pl, Los Angeles, CA 90019","1024 S St Andrews Pl, Los Angeles, CA 90019, USA","(34.051889, -118.3108293, 0.0)",34.051889,-118.3108293,0.0
1132,5082019010,Hancock Park,"1058 S Windsor Blvd, Los Angeles, CA 90019","1058 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.0540143, -118.3258531, 0.0)",34.0540143,-118.3258531,0.0
1133,5082009006,Hancock Park,"1240 S Lucerne Blvd, Los Angeles, CA 90019","1240 S Lucerne Blvd, Los Angeles, CA 90019, USA","(34.0498244, -118.3307831, 0.0)",34.0498244,-118.3307831,0.0
1134,5090007015,Hancock Park,"908 S Hudson Ave, Los Angeles, CA 90019","908 S Hudson Ave, Los Angeles, CA 90019, USA","(34.0586355, -118.3339384, 0.0)",34.0586355,-118.3339384,0.0
1135,5083022012,Hancock Park,"4770 Dockweiler St, Los Angeles, CA 90019","4770 Dockweiler St, Los Angeles, CA 90019, USA","(34.0510536, -118.339335, 0.0)",34.0510536,-118.339335,0.0
1136,5083012017,Hancock Park,"1188 S Muirfield Rd, Los Angeles, CA 90019","1188 S Muirfield Rd, Los Angeles, CA 90019, USA","(34.0523413, -118.3330221, 0.0)",34.0523413,-118.3330221,0.0
1137,5524027013,Hancock Park,"506 N Mansfield Ave, Los Angeles, CA 90036","506 N Mansfield Ave, Los Angeles, CA 90036, USA","(34.080581, -118.3403839, 0.0)",34.080581,-118.3403839,0.0
1138,5523028011,Hancock Park,"542 N Beachwood Dr, Los Angeles, CA 90004","542 N Beachwood Dr, Los Angeles, CA 90004, USA","(34.08021410000001, -118.3213781, 0.0)",34.08021410000001,-118.3213781,0.0
1139,5516016027,Hancock Park,"262 S Wilton Pl, Los Angeles, CA 90004","262 S Wilton Pl, Los Angeles, CA 90004, USA","(34.0693386, -118.3138433, 0.0)",34.0693386,-118.3138433,0.0
1140,5515011010,Hancock Park,"203 N Arden Blvd, Los Angeles, CA 90004","203 N Arden Blvd, Los Angeles, CA 90004, USA","(34.0747923, -118.3262641, 0.0)",34.0747923,-118.3262641,0.0
1141,5523021026,Hancock Park,"341 N Gower St, Los Angeles, CA 90004","341 N Gower St, Los Angeles, CA 90004, USA","(34.077426, -118.3229307, 0.0)",34.077426,-118.3229307,0.0
1142,5524019001,Hancock Park,"644 N Mccadden Pl, Los Angeles, CA 90004","644 N McCadden Pl, Los Angeles, CA 90004, USA","(34.083288, -118.3370961, 0.0)",34.083288,-118.3370961,0.0
1143,5522014002,Hancock Park,"536 N Wilton Pl, Los Angeles, CA 90004","536 N Wilton Pl, Los Angeles, CA 90004, USA","(34.081407, -118.3132497, 0.0)",34.081407,-118.3132497,0.0
1144,5523033012,Hancock Park,"336 N Beachwood Dr, Los Angeles, CA 90004","336 N Beachwood Dr, Los Angeles, CA 90004, USA","(34.0772907, -118.3213807, 0.0)",34.0772907,-118.3213807,0.0
1145,5515018005,Hancock Park,"226 N Lucerne Blvd, Los Angeles, CA 90004","226 N Lucerne Blvd, Los Angeles, CA 90004, USA","(34.0755063, -118.3245289, 0.0)",34.0755063,-118.3245289,0.0
1146,5516011021,Hancock Park,"111 S Ridgewood Pl, Los Angeles, CA 90004","111 S Ridgewood Pl, Los Angeles, CA 90004, USA","(34.0727389, -118.3148023, 0.0)",34.0727389,-118.3148023,0.0
1147,5092011008,Hancock Park,"4084 Leeward Ave, Los Angeles, CA 90005","4084 Leeward Ave, Los Angeles, CA 90005, USA","(34.0587537, -118.3175284, 0.0)",34.0587537,-118.3175284,0.0
1148,5092002015,Hancock Park,"871 S Bronson Ave, Los Angeles, CA 90005","871 S Bronson Ave, Los Angeles, CA 90005, USA","(34.056966, -118.3207847, 0.0)",34.056966,-118.3207847,0.0
1149,5092007019,Hancock Park,"702 S Bronson Ave, Los Angeles, CA 90005","702 S Bronson Ave, Los Angeles, CA 90005, USA","(34.0601644, -118.3184112, 0.0)",34.0601644,-118.3184112,0.0
1150,5082024012,Hancock Park,"1212 S Victoria Ave, Los Angeles, CA 90019","1212 S Victoria Ave, Los Angeles, CA 90019, USA","(34.0497534, -118.3267691, 0.0)",34.0497534,-118.3267691,0.0
1151,5083002001,Hancock Park,"1001 S Rimpau Blvd, Los Angeles, CA 90019","1001 S Rimpau Blvd, Los Angeles, CA 90019, USA","(34.0567247, -118.3342093, 0.0)",34.0567247,-118.3342093,0.0
1152,5082022021,Hancock Park,"1276 S Windsor Blvd, Los Angeles, CA 90019","1276 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.04858650000001, -118.3288522, 0.0)",34.04858650000001,-118.3288522,0.0
1153,5083015013,Hancock Park,"1249 S Mullen Ave, Los Angeles, CA 90019","1249 S Mullen Ave, Los Angeles, CA 90019, USA","(34.0509229, -118.3351339, 0.0)",34.0509229,-118.3351339,0.0
1154,5081031010,Hancock Park,"1064 S Gramercy Pl, Los Angeles, CA 90019","1064 S Gramercy Pl, Los Angeles, CA 90019, USA","(34.0509925, -118.3129757, 0.0)",34.0509925,-118.3129757,0.0
1155,5524031011,Hancock Park,"410 N Citrus Ave, Los Angeles, CA 90036","410 N Citrus Ave, Los Angeles, CA 90036, USA","(34.0787505, -118.3393673, 0.0)",34.0787505,-118.3393673,0.0
1156,5507011017,Hancock Park,"448 S Orange Dr, Los Angeles, CA 90036","448 S Orange Dr, Los Angeles, CA 90036, USA","(34.0655156, -118.341611, 0.0)",34.0655156,-118.341611,0.0
1157,5084002010,Hancock Park,"806 S Orange Dr, Los Angeles, CA 90036","806 S Orange Dr, Los Angeles, CA 90036, USA","(34.0601541, -118.3422454, 0.0)",34.0601541,-118.3422454,0.0
1158,5507027008,Hancock Park,"739 S Citrus Ave, Los Angeles, CA 90036","739 S Citrus Ave, Los Angeles, CA 90036, USA","(34.0610016, -118.340145, 0.0)",34.0610016,-118.340145,0.0
1159,5515029013,Hancock Park,"184 S Beachwood Dr, Los Angeles, CA 90004","184 S Beachwood Dr, Los Angeles, CA 90004, USA","(34.0713233, -118.3223827, 0.0)",34.0713233,-118.3223827,0.0
1160,5516024004,Hancock Park,"221 S Manhattan Pl, Los Angeles, CA 90004","221 S Manhattan Pl, Los Angeles, CA 90004, USA","(34.0704863, -118.3106923, 0.0)",34.0704863,-118.3106923,0.0
1161,5516015006,Hancock Park,"150 Wilton Dr, Los Angeles, CA 90004","150 Wilton Dr, Los Angeles, CA 90004, USA","(34.0718073, -118.3142087, 0.0)",34.0718073,-118.3142087,0.0
1162,5516024019,Hancock Park,"232 S St Andrews Pl, Los Angeles, CA 90004","232 S St Andrews Pl, Los Angeles, CA 90004, USA","(34.0701379, -118.311286, 0.0)",34.0701379,-118.311286,0.0
1163,5092009024,Hancock Park,"4029 W 7Th St, Los Angeles, CA 90005","4029 W 7th St, Los Angeles, CA 90005, USA","(34.0601177, -118.3153973, 0.0)",34.0601177,-118.3153973,0.0
1164,5092002010,Hancock Park,"847 S Bronson Ave, Los Angeles, CA 90005","847 S Bronson Ave, Los Angeles, CA 90005, USA","(34.0575889, -118.3203737, 0.0)",34.0575889,-118.3203737,0.0
1165,5092013022,Hancock Park,"849 Westchester Pl, Los Angeles, CA 90005","849 Westchester Pl, Los Angeles, CA 90005, USA","(34.0566462, -118.315807, 0.0)",34.0566462,-118.315807,0.0
1166,5092005006,Hancock Park,"817 S Norton Ave, Los Angeles, CA 90005","817 S Norton Ave, Los Angeles, CA 90005, USA","(34.0579745, -118.319005, 0.0)",34.0579745,-118.319005,0.0
1167,5082020015,Hancock Park,"1134 S Windsor Blvd, Los Angeles, CA 90019","1134 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.0526086, -118.3266751, 0.0)",34.0526086,-118.3266751,0.0
1168,5082004024,Hancock Park,"1116 S Lucerne Blvd, Los Angeles, CA 90019","1116 S Lucerne Blvd, Los Angeles, CA 90019, USA","(34.053358, -118.328637, 0.0)",34.053358,-118.328637,0.0
1169,5082022024,Hancock Park,"1244 S Windsor Blvd, Los Angeles, CA 90019","1244 S Windsor Blvd, Los Angeles, CA 90019, USA","(34.049382, -118.3284461, 0.0)",34.049382,-118.3284461,0.0
1170,5082001011,Hancock Park,"4502 W Olympic Blvd, Los Angeles, CA 90019","4502 W Olympic Blvd, Los Angeles, CA 90019, USA","(34.055674, -118.330177, 0.0)",34.055674,-118.330177,0.0
1171,5092021009,Hancock Park,"952 Westchester Pl, Los Angeles, CA 90019","952 Westchester Pl, Los Angeles, CA 90019, USA","(34.0538512, -118.3153046, 0.0)",34.0538512,-118.3153046,0.0
